,cell number,GFP positive,GFP Value,frame Number,area per timestep
3753,76,False,100.53285059624781,3,485.38956599999995
3754,76,False,100.53285059624781,4,459.93792599999995
3755,76,False,100.53285059624781,5,0.0
3756,76,False,100.53285059624781,6,0.0
3757,76,False,100.53285059624781,7,0.0
3758,76,False,100.53285059624781,8,0.0
3759,76,False,100.53285059624781,9,0.0
3760,76,False,100.53285059624781,10,0.0
3761,76,False,100.53285059624781,11,0.0
3762,76,False,100.53285059624781,12,0.0
3763,76,False,100.53285059624781,13,0.0
3764,76,False,100.53285059624781,14,0.0
3765,76,False,100.53285059624781,15,0.0
3766,76,False,100.53285059624781,16,0.0
3767,76,False,100.53285059624781,17,0.0
3768,76,False,100.53285059624781,18,0.0
3769,76,False,100.53285059624781,19,0.0
3770,76,False,100.53285059624781,20,0.0
3771,76,False,100.53285059624781,21,0.0
3772,76,False,100.53285059624781,22,0.0
3773,76,False,100.53285059624781,23,0.0
3774,76,False,100.53285059624781,24,0.0
3775,76,False,100.53285059624781,25,0.0
3776,76,False,100.53285059624781,26,0.0
3777,76,False,100.53285059624781,27,0.0
3778,76,False,100.53285059624781,28,0.0
3779,76,False,100.53285059624781,29,0.0
3780,76,False,100.53285059624781,30,0.0
3781,76,False,100.53285059624781,31,0.0
3782,76,False,100.53285059624781,32,0.0
3783,76,False,100.53285059624781,33,0.0
3784,76,False,100.53285059624781,34,0.0
3785,76,False,100.53285059624781,35,0.0
3786,76,False,100.53285059624781,36,0.0
3787,76,False,100.53285059624781,37,0.0
3788,76,False,100.53285059624781,38,0.0
3789,76,False,100.53285059624781,39,0.0
3790,76,False,100.53285059624781,40,0.0
3791,76,False,100.53285059624781,41,0.0
3792,76,False,100.53285059624781,42,0.0
3793,76,False,100.53285059624781,43,0.0
3794,76,False,100.53285059624781,44,0.0
3795,76,False,100.53285059624781,45,0.0
3796,76,False,100.53285059624781,46,0.0
3797,76,False,100.53285059624781,47,0.0
3798,76,False,100.53285059624781,48,0.0
3799,76,False,100.53285059624781,49,0.0
3800,77,False,100.67035952737,0,1006.243983
3801,77,False,100.67035952737,1,583.7802479999999
3802,77,False,100.67035952737,2,0.0
3803,77,False,100.67035952737,3,0.0
3804,77,False,100.67035952737,4,0.0
3805,77,False,100.67035952737,5,0.0
3806,77,False,100.67035952737,6,0.0
3807,77,False,100.67035952737,7,0.0
3808,77,False,100.67035952737,8,0.0
3809,77,False,100.67035952737,9,0.0
3810,77,False,100.67035952737,10,0.0
3811,77,False,100.67035952737,11,0.0
3812,77,False,100.67035952737,12,0.0
3813,77,False,100.67035952737,13,0.0
3814,77,False,100.67035952737,14,0.0
3815,77,False,100.67035952737,15,0.0
3816,77,False,100.67035952737,16,0.0
3817,77,False,100.67035952737,17,0.0
3818,77,False,100.67035952737,18,0.0
3819,77,False,100.67035952737,19,0.0
3820,77,False,100.67035952737,20,0.0
3821,77,False,100.67035952737,21,0.0
3822,77,False,100.67035952737,22,0.0
3823,77,False,100.67035952737,23,0.0
3824,77,False,100.67035952737,24,0.0
3825,77,False,100.67035952737,25,0.0
3826,77,False,100.67035952737,26,0.0
3827,77,False,100.67035952737,27,0.0
3828,77,False,100.67035952737,28,0.0
3829,77,False,100.67035952737,29,0.0
3830,77,False,100.67035952737,30,0.0
3831,77,False,100.67035952737,31,0.0
3832,77,False,100.67035952737,32,0.0
3833,77,False,100.67035952737,33,0.0
3834,77,False,100.67035952737,34,0.0
3835,77,False,100.67035952737,35,0.0
3836,77,False,100.67035952737,36,0.0
3837,77,False,100.67035952737,37,0.0
3838,77,False,100.67035952737,38,0.0
3839,77,False,100.67035952737,39,0.0
3840,77,False,100.67035952737,40,0.0
3841,77,False,100.67035952737,41,0.0
3842,77,False,100.67035952737,42,0.0
3843,77,False,100.67035952737,43,0.0
3844,77,False,100.67035952737,44,0.0
3845,77,False,100.67035952737,45,0.0
3846,77,False,100.67035952737,46,0.0
3847,77,False,100.67035952737,47,0.0
3848,77,False,100.67035952737,48,0.0
3849,77,False,100.67035952737,49,0.0
3850,78,False,100.5826578752913,0,411.94818899999996
3851,78,False,100.5826578752913,1,468.042264
3852,78,False,100.5826578752913,2,500.225193
3853,78,False,100.5826578752913,3,605.8494989999999
3854,78,False,100.5826578752913,4,626.5791899999999
3855,78,False,100.5826578752913,5,341.386866
3856,78,False,100.5826578752913,6,580.833216
3857,78,False,100.5826578752913,7,293.999931
3858,78,False,100.5826578752913,8,395.572068
3859,78,False,100.5826578752913,9,567.2031929999999
3860,78,False,100.5826578752913,10,539.641746
3861,78,False,100.5826578752913,11,648.547974
3862,78,False,100.5826578752913,12,609.064443
3863,78,False,100.5826578752913,13,601.294995
3864,78,False,100.5826578752913,14,616.934358
3865,78,False,100.5826578752913,15,664.589205
3866,78,False,100.5826578752913,16,657.1211579999999
3867,78,False,100.5826578752913,17,629.693667
3868,78,False,100.5826578752913,18,618.240429
3869,78,False,100.5826578752913,19,635.118885
3870,78,False,100.5826578752913,20,615.025485
3871,78,False,100.5826578752913,21,586.39239
3872,78,False,100.5826578752913,22,538.871499
3873,78,False,100.5826578752913,23,586.024011
3874,78,False,100.5826578752913,24,544.2632279999999
3875,78,False,100.5826578752913,25,538.4696309999999
3876,78,False,100.5826578752913,26,575.9103329999999
3877,78,False,100.5826578752913,27,566.499924
3878,78,False,100.5826578752913,28,575.709399
3879,78,False,100.5826578752913,29,656.2839329999999
3880,78,False,100.5826578752913,30,701.326638
3881,78,False,100.5826578752913,31,631.468584
3882,78,False,100.5826578752913,32,532.207188
3883,78,False,100.5826578752913,33,574.604262
3884,78,False,100.5826578752913,34,568.5092639999999
3885,78,False,100.5826578752913,35,615.8961989999999
3886,78,False,100.5826578752913,36,581.101128
3887,78,False,100.5826578752913,37,713.3826779999999
3888,78,False,100.5826578752913,38,635.7886649999999
3889,78,False,100.5826578752913,39,626.746635
3890,78,False,100.5826578752913,40,673.095411
3891,78,False,100.5826578752913,41,660.436569
3892,78,False,100.5826578752913,42,684.481671
3893,78,False,100.5826578752913,43,703.0680659999999
3894,78,False,100.5826578752913,44,661.575195
3895,78,False,100.5826578752913,45,620.919549
3896,78,False,100.5826578752913,46,580.330881
3897,78,False,100.5826578752913,47,689.806422
3898,78,False,100.5826578752913,48,572.126076
3899,78,False,100.5826578752913,49,636.3914669999999
3900,79,False,100.45705637328959,0,687.395214
3901,79,False,100.45705637328959,1,549.6214679999999
3902,79,False,100.45705637328959,2,493.22599199999996
3903,79,False,100.45705637328959,3,485.557011
3904,79,False,100.45705637328959,4,539.608257
3905,79,False,100.45705637328959,5,546.774903
3906,79,False,100.45705637328959,6,602.4671099999999
3907,79,False,100.45705637328959,7,544.732074
3908,79,False,100.45705637328959,8,458.330454
3909,79,False,100.45705637328959,9,466.06641299999995
3910,79,False,100.45705637328959,10,401.76753299999996
3911,79,False,100.45705637328959,11,431.17087499999997
3912,79,False,100.45705637328959,12,0.0
3913,79,False,100.45705637328959,13,0.0
3914,79,False,100.45705637328959,14,0.0
3915,79,False,100.45705637328959,15,0.0
3916,79,False,100.45705637328959,16,0.0
3917,79,False,100.45705637328959,17,0.0
3918,79,False,100.45705637328959,18,0.0
3919,79,False,100.45705637328959,19,0.0
3920,79,False,100.45705637328959,20,0.0
3921,79,False,100.45705637328959,21,0.0
3922,79,False,100.45705637328959,22,0.0
3923,79,False,100.45705637328959,23,0.0
3924,79,False,100.45705637328959,24,0.0
3925,79,False,100.45705637328959,25,0.0
3926,79,False,100.45705637328959,26,0.0
3927,79,False,100.45705637328959,27,0.0
3928,79,False,100.45705637328959,28,0.0
3929,79,False,100.45705637328959,29,0.0
3930,79,False,100.45705637328959,30,0.0
3931,79,False,100.45705637328959,31,0.0
3932,79,False,100.45705637328959,32,0.0
3933,79,False,100.45705637328959,33,0.0
3934,79,False,100.45705637328959,34,0.0
3935,79,False,100.45705637328959,35,0.0
3936,79,False,100.45705637328959,36,0.0
3937,79,False,100.45705637328959,37,0.0
3938,79,False,100.45705637328959,38,0.0
3939,79,False,100.45705637328959,39,0.0
3940,79,False,100.45705637328959,40,0.0
3941,79,False,100.45705637328959,41,0.0
3942,79,False,100.45705637328959,42,0.0
3943,79,False,100.45705637328959,43,0.0
3944,79,False,100.45705637328959,44,0.0
3945,79,False,100.45705637328959,45,0.0
3946,79,False,100.45705637328959,46,0.0
3947,79,False,100.45705637328959,47,0.0
3948,79,False,100.45705637328959,48,0.0
3949,79,False,100.45705637328959,49,0.0
3950,80,False,100.59399573211728,0,0.0
3951,80,False,100.59399573211728,1,258.635547
3952,80,False,100.59399573211728,2,295.17204599999997
3953,80,False,100.59399573211728,3,303.912675
3954,80,False,100.59399573211728,4,287.90493299999997
3955,80,False,100.59399573211728,5,0.0
3956,80,False,100.59399573211728,6,0.0
3957,80,False,100.59399573211728,7,0.0
3958,80,False,100.59399573211728,8,0.0
3959,80,False,100.59399573211728,9,0.0
3960,80,False,100.59399573211728,10,0.0
3961,80,False,100.59399573211728,11,0.0
3962,80,False,100.59399573211728,12,0.0
3963,80,False,100.59399573211728,13,0.0
3964,80,False,100.59399573211728,14,0.0
3965,80,False,100.59399573211728,15,0.0
3966,80,False,100.59399573211728,16,0.0
3967,80,False,100.59399573211728,17,0.0
3968,80,False,100.59399573211728,18,0.0
3969,80,False,100.59399573211728,19,0.0
3970,80,False,100.59399573211728,20,0.0
3971,80,False,100.59399573211728,21,0.0
3972,80,False,100.59399573211728,22,0.0
3973,80,False,100.59399573211728,23,0.0
3974,80,False,100.59399573211728,24,0.0
3975,80,False,100.59399573211728,25,0.0
3976,80,False,100.59399573211728,26,0.0
3977,80,False,100.59399573211728,27,0.0
3978,80,False,100.59399573211728,28,0.0
3979,80,False,100.59399573211728,29,0.0
3980,80,False,100.59399573211728,30,0.0
3981,80,False,100.59399573211728,31,0.0
3982,80,False,100.59399573211728,32,0.0
3983,80,False,100.59399573211728,33,0.0
3984,80,False,100.59399573211728,34,0.0
3985,80,False,100.59399573211728,35,0.0
3986,80,False,100.59399573211728,36,0.0
3987,80,False,100.59399573211728,37,0.0
3988,80,False,100.59399573211728,38,0.0
3989,80,False,100.59399573211728,39,0.0
3990,80,False,100.59399573211728,40,0.0
3991,80,False,100.59399573211728,41,0.0
3992,80,False,100.59399573211728,42,0.0
3993,80,False,100.59399573211728,43,0.0
3994,80,False,100.59399573211728,44,0.0
3995,80,False,100.59399573211728,45,0.0
3996,80,False,100.59399573211728,46,0.0
3997,80,False,100.59399573211728,47,0.0
3998,80,False,100.59399573211728,48,0.0
3999,80,False,100.59399573211728,49,0.0
4000,81,False,100.37581794811872,0,0.0
4001,81,False,100.37581794811872,1,208.234602
4002,81,False,100.37581794811872,2,201.771225
4003,81,False,100.37581794811872,3,204.21592199999998
4004,81,False,100.37581794811872,4,245.64181499999998
4005,81,False,100.37581794811872,5,286.531884
4006,81,False,100.37581794811872,6,0.0
4007,81,False,100.37581794811872,7,0.0
4008,81,False,100.37581794811872,8,0.0
4009,81,False,100.37581794811872,9,0.0
4010,81,False,100.37581794811872,10,0.0
4011,81,False,100.37581794811872,11,0.0
4012,81,False,100.37581794811872,12,0.0
4013,81,False,100.37581794811872,13,0.0
4014,81,False,100.37581794811872,14,0.0
4015,81,False,100.37581794811872,15,0.0
4016,81,False,100.37581794811872,16,0.0
4017,81,False,100.37581794811872,17,0.0
4018,81,False,100.37581794811872,18,0.0
4019,81,False,100.37581794811872,19,0.0
4020,81,False,100.37581794811872,20,0.0
4021,81,False,100.37581794811872,21,0.0
4022,81,False,100.37581794811872,22,0.0
4023,81,False,100.37581794811872,23,0.0
4024,81,False,100.37581794811872,24,0.0
4025,81,False,100.37581794811872,25,0.0
4026,81,False,100.37581794811872,26,0.0
4027,81,False,100.37581794811872,27,0.0
4028,81,False,100.37581794811872,28,0.0
4029,81,False,100.37581794811872,29,0.0
4030,81,False,100.37581794811872,30,0.0
4031,81,False,100.37581794811872,31,0.0
4032,81,False,100.37581794811872,32,0.0
4033,81,False,100.37581794811872,33,0.0
4034,81,False,100.37581794811872,34,0.0
4035,81,False,100.37581794811872,35,0.0
4036,81,False,100.37581794811872,36,0.0
4037,81,False,100.37581794811872,37,0.0
4038,81,False,100.37581794811872,38,0.0
4039,81,False,100.37581794811872,39,0.0
4040,81,False,100.37581794811872,40,0.0
4041,81,False,100.37581794811872,41,0.0
4042,81,False,100.37581794811872,42,0.0
4043,81,False,100.37581794811872,43,0.0
4044,81,False,100.37581794811872,44,0.0
4045,81,False,100.37581794811872,45,0.0
4046,81,False,100.37581794811872,46,0.0
4047,81,False,100.37581794811872,47,0.0
4048,81,False,100.37581794811872,48,0.0
4049,81,False,100.37581794811872,49,0.0
4050,82,False,100.80654284185584,0,0.0
4051,82,False,100.80654284185584,1,69.724098
4052,82,False,100.80654284185584,2,368.412489
4053,82,False,100.80654284185584,3,0.0
4054,82,False,100.80654284185584,4,0.0
4055,82,False,100.80654284185584,5,0.0
4056,82,False,100.80654284185584,6,0.0
4057,82,False,100.80654284185584,7,0.0
4058,82,False,100.80654284185584,8,0.0
4059,82,False,100.80654284185584,9,0.0
4060,82,False,100.80654284185584,10,0.0
4061,82,False,100.80654284185584,11,0.0
4062,82,False,100.80654284185584,12,0.0
4063,82,False,100.80654284185584,13,0.0
4064,82,False,100.80654284185584,14,0.0
4065,82,False,100.80654284185584,15,0.0
4066,82,False,100.80654284185584,16,0.0
4067,82,False,100.80654284185584,17,0.0
4068,82,False,100.80654284185584,18,0.0
4069,82,False,100.80654284185584,19,0.0
4070,82,False,100.80654284185584,20,0.0
4071,82,False,100.80654284185584,21,0.0
4072,82,False,100.80654284185584,22,0.0
4073,82,False,100.80654284185584,23,0.0
4074,82,False,100.80654284185584,24,0.0
4075,82,False,100.80654284185584,25,0.0
4076,82,False,100.80654284185584,26,0.0
4077,82,False,100.80654284185584,27,0.0
4078,82,False,100.80654284185584,28,0.0
4079,82,False,100.80654284185584,29,0.0
4080,82,False,100.80654284185584,30,0.0
4081,82,False,100.80654284185584,31,0.0
4082,82,False,100.80654284185584,32,0.0
4083,82,False,100.80654284185584,33,0.0
4084,82,False,100.80654284185584,34,0.0
4085,82,False,100.80654284185584,35,0.0
4086,82,False,100.80654284185584,36,0.0
4087,82,False,100.80654284185584,37,0.0
4088,82,False,100.80654284185584,38,0.0
4089,82,False,100.80654284185584,39,0.0
4090,82,False,100.80654284185584,40,0.0
4091,82,False,100.80654284185584,41,0.0
4092,82,False,100.80654284185584,42,0.0
4093,82,False,100.80654284185584,43,0.0
4094,82,False,100.80654284185584,44,0.0
4095,82,False,100.80654284185584,45,0.0
4096,82,False,100.80654284185584,46,0.0
4097,82,False,100.80654284185584,47,0.0
4098,82,False,100.80654284185584,48,0.0
4099,82,False,100.80654284185584,49,0.0
4100,83,False,100.5485963844763,0,0.0
4101,83,False,100.5485963844763,1,0.0
4102,83,False,100.5485963844763,2,931.496535
4103,83,False,100.5485963844763,3,780.461145
4104,83,False,100.5485963844763,4,762.3101069999999
4105,83,False,100.5485963844763,5,776.1410639999999
4106,83,False,100.5485963844763,6,624.5028719999999
4107,83,False,100.5485963844763,7,597.041892
4108,83,False,100.5485963844763,8,714.521304
4109,83,False,100.5485963844763,9,633.913281
4110,83,False,100.5485963844763,10,915.0534359999999
4111,83,False,100.5485963844763,11,946.2986729999999
4112,83,False,100.5485963844763,12,949.8485069999999
4113,83,False,100.5485963844763,13,925.769916
4114,83,False,100.5485963844763,14,825.1354709999999
4115,83,False,100.5485963844763,15,947.0689199999999
4116,83,False,100.5485963844763,16,919.574451
4117,83,False,100.5485963844763,17,890.974845
4118,83,False,100.5485963844763,18,913.512942
4119,83,False,100.5485963844763,19,899.815941
4120,83,False,100.5485963844763,20,813.079431
4121,83,False,100.5485963844763,21,968.803281
4122,83,False,100.5485963844763,22,834.780303
4123,83,False,100.5485963844763,23,997.7377769999999
4124,83,False,100.5485963844763,24,1000.5173639999999
4125,83,False,100.5485963844763,25,983.839842
4126,83,False,100.5485963844763,26,999.5126939999999
4127,83,False,100.5485963844763,27,990.5376419999999
4128,83,False,100.5485963844763,28,1014.884145
4129,83,False,100.5485963844763,29,880.057431
4130,83,False,100.5485963844763,30,649.921023
4131,83,False,100.5485963844763,31,696.805623
4132,83,False,100.5485963844763,32,684.0463139999999
4133,83,False,100.5485963844763,33,630.2294909999999
4134,83,False,100.5485963844763,34,667.636704
4135,83,False,100.5485963844763,35,978.3141569999999
4136,83,False,100.5485963844763,36,877.4787779999999
4137,83,False,100.5485963844763,37,1134.808254
4138,83,False,100.5485963844763,38,803.133198
4139,83,False,100.5485963844763,39,695.56653
4140,83,False,100.5485963844763,40,1027.911366
4141,83,False,100.5485963844763,41,656.250444
4142,83,False,100.5485963844763,42,684.448182
4143,83,False,100.5485963844763,43,635.4202859999999
4144,83,False,100.5485963844763,44,727.3141019999999
4145,83,False,100.5485963844763,45,509.501646
4146,83,False,100.5485963844763,46,555.4150649999999
4147,83,False,100.5485963844763,47,505.28203199999996
4148,83,False,100.5485963844763,48,724.3670699999999
4149,83,False,100.5485963844763,49,519.816258
4150,84,False,100.69089742904484,0,0.0
4151,84,False,100.69089742904484,1,0.0
4152,84,False,100.69089742904484,2,455.550867
4153,84,False,100.69089742904484,3,363.22169399999996
4154,84,False,100.69089742904484,4,434.31884099999996
4155,84,False,100.69089742904484,5,0.0
4156,84,False,100.69089742904484,6,0.0
4157,84,False,100.69089742904484,7,0.0
4158,84,False,100.69089742904484,8,0.0
4159,84,False,100.69089742904484,9,0.0
4160,84,False,100.69089742904484,10,0.0
4161,84,False,100.69089742904484,11,0.0
4162,84,False,100.69089742904484,12,0.0
4163,84,False,100.69089742904484,13,0.0
4164,84,False,100.69089742904484,14,0.0
4165,84,False,100.69089742904484,15,0.0
4166,84,False,100.69089742904484,16,0.0
4167,84,False,100.69089742904484,17,0.0
4168,84,False,100.69089742904484,18,0.0
4169,84,False,100.69089742904484,19,0.0
4170,84,False,100.69089742904484,20,0.0
4171,84,False,100.69089742904484,21,0.0
4172,84,False,100.69089742904484,22,0.0
4173,84,False,100.69089742904484,23,0.0
4174,84,False,100.69089742904484,24,0.0
4175,84,False,100.69089742904484,25,0.0
4176,84,False,100.69089742904484,26,0.0
4177,84,False,100.69089742904484,27,0.0
4178,84,False,100.69089742904484,28,0.0
4179,84,False,100.69089742904484,29,0.0
4180,84,False,100.69089742904484,30,0.0
4181,84,False,100.69089742904484,31,0.0
4182,84,False,100.69089742904484,32,0.0
4183,84,False,100.69089742904484,33,0.0
4184,84,False,100.69089742904484,34,0.0
4185,84,False,100.69089742904484,35,0.0
4186,84,False,100.69089742904484,36,0.0
4187,84,False,100.69089742904484,37,0.0
4188,84,False,100.69089742904484,38,0.0
4189,84,False,100.69089742904484,39,0.0
4190,84,False,100.69089742904484,40,0.0
4191,84,False,100.69089742904484,41,0.0
4192,84,False,100.69089742904484,42,0.0
4193,84,False,100.69089742904484,43,0.0
4194,84,False,100.69089742904484,44,0.0
4195,84,False,100.69089742904484,45,0.0
4196,84,False,100.69089742904484,46,0.0
4197,84,False,100.69089742904484,47,0.0
4198,84,False,100.69089742904484,48,0.0
4199,84,False,100.69089742904484,49,0.0
4200,85,False,100.6797480620155,0,0.0
4201,85,False,100.6797480620155,1,0.0
4202,85,False,100.6797480620155,2,187.839801
4203,85,False,100.6797480620155,3,220.625532
4204,85,False,100.6797480620155,4,6.262442999999999
4205,85,False,100.6797480620155,5,0.0
4206,85,False,100.6797480620155,6,0.0
4207,85,False,100.6797480620155,7,0.0
4208,85,False,100.6797480620155,8,0.0
4209,85,False,100.6797480620155,9,0.0
4210,85,False,100.6797480620155,10,0.0
4211,85,False,100.6797480620155,11,0.0
4212,85,False,100.6797480620155,12,0.0
4213,85,False,100.6797480620155,13,0.0
4214,85,False,100.6797480620155,14,0.0
4215,85,False,100.6797480620155,15,0.0
4216,85,False,100.6797480620155,16,0.0
4217,85,False,100.6797480620155,17,0.0
4218,85,False,100.6797480620155,18,0.0
4219,85,False,100.6797480620155,19,0.0
4220,85,False,100.6797480620155,20,0.0
4221,85,False,100.6797480620155,21,0.0
4222,85,False,100.6797480620155,22,0.0
4223,85,False,100.6797480620155,23,0.0
4224,85,False,100.6797480620155,24,0.0
4225,85,False,100.6797480620155,25,0.0
4226,85,False,100.6797480620155,26,0.0
4227,85,False,100.6797480620155,27,0.0
4228,85,False,100.6797480620155,28,0.0
4229,85,False,100.6797480620155,29,0.0
4230,85,False,100.6797480620155,30,0.0
4231,85,False,100.6797480620155,31,0.0
4232,85,False,100.6797480620155,32,0.0
4233,85,False,100.6797480620155,33,0.0
4234,85,False,100.6797480620155,34,0.0
4235,85,False,100.6797480620155,35,0.0
4236,85,False,100.6797480620155,36,0.0
4237,85,False,100.6797480620155,37,0.0
4238,85,False,100.6797480620155,38,0.0
4239,85,False,100.6797480620155,39,0.0
4240,85,False,100.6797480620155,40,0.0
4241,85,False,100.6797480620155,41,0.0
4242,85,False,100.6797480620155,42,0.0
4243,85,False,100.6797480620155,43,0.0
4244,85,False,100.6797480620155,44,0.0
4245,85,False,100.6797480620155,45,0.0
4246,85,False,100.6797480620155,46,0.0
4247,85,False,100.6797480620155,47,0.0
4248,85,False,100.6797480620155,48,0.0
4249,85,False,100.6797480620155,49,0.0
4250,86,False,102.21431217127194,0,0.0
4251,86,False,102.21431217127194,1,0.0
4252,86,False,102.21431217127194,2,0.0
4253,86,False,102.21431217127194,3,218.147346
4254,86,False,102.21431217127194,4,233.92066499999999
4255,86,False,102.21431217127194,5,0.0
4256,86,False,102.21431217127194,6,0.0
4257,86,False,102.21431217127194,7,0.0
4258,86,False,102.21431217127194,8,0.0
4259,86,False,102.21431217127194,9,0.0
4260,86,False,102.21431217127194,10,0.0
4261,86,False,102.21431217127194,11,0.0
4262,86,False,102.21431217127194,12,0.0
4263,86,False,102.21431217127194,13,0.0
4264,86,False,102.21431217127194,14,0.0
4265,86,False,102.21431217127194,15,0.0
4266,86,False,102.21431217127194,16,0.0
4267,86,False,102.21431217127194,17,0.0
4268,86,False,102.21431217127194,18,0.0
4269,86,False,102.21431217127194,19,0.0
4270,86,False,102.21431217127194,20,0.0
4271,86,False,102.21431217127194,21,0.0
4272,86,False,102.21431217127194,22,0.0
4273,86,False,102.21431217127194,23,0.0
4274,86,False,102.21431217127194,24,0.0
4275,86,False,102.21431217127194,25,0.0
4276,86,False,102.21431217127194,26,0.0
4277,86,False,102.21431217127194,27,0.0
4278,86,False,102.21431217127194,28,0.0
4279,86,False,102.21431217127194,29,0.0
4280,86,False,102.21431217127194,30,0.0
4281,86,False,102.21431217127194,31,0.0
4282,86,False,102.21431217127194,32,0.0
4283,86,False,102.21431217127194,33,0.0
4284,86,False,102.21431217127194,34,0.0
4285,86,False,102.21431217127194,35,0.0
4286,86,False,102.21431217127194,36,0.0
4287,86,False,102.21431217127194,37,0.0
4288,86,False,102.21431217127194,38,0.0
4289,86,False,102.21431217127194,39,0.0
4290,86,False,102.21431217127194,40,0.0
4291,86,False,102.21431217127194,41,0.0
4292,86,False,102.21431217127194,42,0.0
4293,86,False,102.21431217127194,43,0.0
4294,86,False,102.21431217127194,44,0.0
4295,86,False,102.21431217127194,45,0.0
4296,86,False,102.21431217127194,46,0.0
4297,86,False,102.21431217127194,47,0.0
4298,86,False,102.21431217127194,48,0.0
4299,86,False,102.21431217127194,49,0.0
4300,87,False,100.71518186003684,0,0.0
4301,87,False,100.71518186003684,1,0.0
4302,87,False,100.71518186003684,2,0.0
4303,87,False,100.71518186003684,3,540.2780369999999
4304,87,False,100.71518186003684,4,372.632103
4305,87,False,100.71518186003684,5,355.65317999999996
4306,87,False,100.71518186003684,6,363.95845199999997
4307,87,False,100.71518186003684,7,340.54964099999995
4308,87,False,100.71518186003684,8,354.54804299999995
4309,87,False,100.71518186003684,9,0.0
4310,87,False,100.71518186003684,10,0.0
4311,87,False,100.71518186003684,11,0.0
4312,87,False,100.71518186003684,12,0.0
4313,87,False,100.71518186003684,13,0.0
4314,87,False,100.71518186003684,14,0.0
4315,87,False,100.71518186003684,15,0.0
4316,87,False,100.71518186003684,16,0.0
4317,87,False,100.71518186003684,17,0.0
4318,87,False,100.71518186003684,18,0.0
4319,87,False,100.71518186003684,19,0.0
4320,87,False,100.71518186003684,20,0.0
4321,87,False,100.71518186003684,21,0.0
4322,87,False,100.71518186003684,22,0.0
4323,87,False,100.71518186003684,23,0.0
4324,87,False,100.71518186003684,24,0.0
4325,87,False,100.71518186003684,25,0.0
4326,87,False,100.71518186003684,26,0.0
4327,87,False,100.71518186003684,27,0.0
4328,87,False,100.71518186003684,28,0.0
4329,87,False,100.71518186003684,29,0.0
4330,87,False,100.71518186003684,30,0.0
4331,87,False,100.71518186003684,31,0.0
4332,87,False,100.71518186003684,32,0.0
4333,87,False,100.71518186003684,33,0.0
4334,87,False,100.71518186003684,34,0.0
4335,87,False,100.71518186003684,35,0.0
4336,87,False,100.71518186003684,36,0.0
4337,87,False,100.71518186003684,37,0.0
4338,87,False,100.71518186003684,38,0.0
4339,87,False,100.71518186003684,39,0.0
4340,87,False,100.71518186003684,40,0.0
4341,87,False,100.71518186003684,41,0.0
4342,87,False,100.71518186003684,42,0.0
4343,87,False,100.71518186003684,43,0.0
4344,87,False,100.71518186003684,44,0.0
4345,87,False,100.71518186003684,45,0.0
4346,87,False,100.71518186003684,46,0.0
4347,87,False,100.71518186003684,47,0.0
4348,87,False,100.71518186003684,48,0.0
4349,87,False,100.71518186003684,49,0.0
4350,88,False,100.397234302882,0,0.0
4351,88,False,100.397234302882,1,0.0
4352,88,False,100.397234302882,2,0.0
4353,88,False,100.397234302882,3,971.951247
4354,88,False,100.397234302882,4,940.572054
4355,88,False,100.397234302882,5,571.958631
4356,88,False,100.397234302882,6,522.662823
4357,88,False,100.397234302882,7,403.508961
4358,88,False,100.397234302882,8,935.448237
4359,88,False,100.397234302882,9,700.054056
4360,88,False,100.397234302882,10,482.67695699999996
4361,88,False,100.397234302882,11,0.0
4362,88,False,100.397234302882,12,0.0
4363,88,False,100.397234302882,13,0.0
4364,88,False,100.397234302882,14,0.0
4365,88,False,100.397234302882,15,0.0
4366,88,False,100.397234302882,16,0.0
4367,88,False,100.397234302882,17,0.0
4368,88,False,100.397234302882,18,0.0
4369,88,False,100.397234302882,19,0.0
4370,88,False,100.397234302882,20,0.0
4371,88,False,100.397234302882,21,0.0
4372,88,False,100.397234302882,22,0.0
4373,88,False,100.397234302882,23,0.0
4374,88,False,100.397234302882,24,0.0
4375,88,False,100.397234302882,25,0.0
4376,88,False,100.397234302882,26,0.0
4377,88,False,100.397234302882,27,0.0
4378,88,False,100.397234302882,28,0.0
4379,88,False,100.397234302882,29,0.0
4380,88,False,100.397234302882,30,0.0
4381,88,False,100.397234302882,31,0.0
4382,88,False,100.397234302882,32,0.0
4383,88,False,100.397234302882,33,0.0
4384,88,False,100.397234302882,34,0.0
4385,88,False,100.397234302882,35,0.0
4386,88,False,100.397234302882,36,0.0
4387,88,False,100.397234302882,37,0.0
4388,88,False,100.397234302882,38,0.0
4389,88,False,100.397234302882,39,0.0
4390,88,False,100.397234302882,40,0.0
4391,88,False,100.397234302882,41,0.0
4392,88,False,100.397234302882,42,0.0
4393,88,False,100.397234302882,43,0.0
4394,88,False,100.397234302882,44,0.0
4395,88,False,100.397234302882,45,0.0
4396,88,False,100.397234302882,46,0.0
4397,88,False,100.397234302882,47,0.0
4398,88,False,100.397234302882,48,0.0
4399,88,False,100.397234302882,49,0.0
4400,89,False,100.52844381758345,0,0.0
4401,89,False,100.52844381758345,1,0.0
4402,89,False,100.52844381758345,2,0.0
4403,89,False,100.52844381758345,3,49.195341
4404,89,False,100.52844381758345,4,93.266865
4405,89,False,100.52844381758345,5,0.0
4406,89,False,100.52844381758345,6,0.0
