LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID15623,15623,34,18128.0,481.7357678729038,710.4705428067078,0.0,158.0,158,75.96263302927139,1,,43.0,43.0,43.0,43.0,779504.0,0.0,0.01583473407181675,Infinity,0.3955727840890204,-2.9034918543375303,86.20406007707444,70.22657756692567,-0.6236736372423248,1.2275133299059362,18127.999999999985,676.0,0.49850137971600894,0.9445602334305955,5.020786448138493
ID2826,2826,34,17924.0,445.25596964963177,757.1733430037938,0.0,1.0,1,75.53400823442551,1,,45.0,45.0,45.0,45.0,806580.0,0.0,0.0049828833440448885,Infinity,-0.5744172529005381,0.5261582762116467,90.23377551791538,63.810583050842155,2.568612091163792,1.414087933439193,17923.99999999999,666.0,0.5078042612246789,0.9576576817246808,4.974583918235033
ID13581,13581,34,17668.0,475.262734887933,719.2492076069731,0.0,136.0,136,74.99266010147397,1,,42.0,42.0,42.0,42.0,742056.0,0.0,0.004714717079740961,Infinity,0.45914784870679465,-2.120873049842171,82.27623292573331,70.00767456933825,2.7956857600446208,1.175245905993404,17667.999999999978,648.0,0.5287461801137822,0.9588624769347649,4.875075102606746
ID11790,11790,34,18258.0,477.42638843246795,723.7512871070215,0.0,115.0,115,76.23451909695275,1,,42.0,42.0,42.0,42.0,766836.0,0.0,0.010392668277228656,Infinity,0.6073652639679016,-2.89838621236901,89.13643594033637,67.8828588902768,2.135719558351054,1.3130919557235063,18258.000000000015,650.0,0.543045667874485,0.957897222003621,4.810461634048666
ID9999,9999,34,18814.0,469.5823323057298,728.5004783671734,0.0,96.0,96,77.38657634668846,1,,46.0,46.0,46.0,46.0,865444.0,0.0,-0.0022373771882830983,-Infinity,-2.1164267475993905,-4.97459611139843,83.76493273420836,77.64284598503203,-1.2112988049484428,1.0788493346876613,18814.000000000015,666.0,0.5330188222874984,0.9496983922667279,4.855496655640392
ID14863,14863,34,18445.0,483.59072919490376,708.443860124695,0.0,150.0,150,76.62392479284797,1,,43.0,43.0,43.0,43.0,793135.0,0.0,0.03099991052322716,Infinity,-0.5667695176085357,-4.046407272908589,85.20867685369132,72.3631510032673,2.2908212682539135,1.1775147388184355,18445.00000000001,668.0,0.5194402496993776,0.9367223604692505,4.918550476614046
ID13072,13072,34,17844.0,474.9331988343421,718.3264963012778,0.0,128.0,128,75.36525465400861,1,,41.0,41.0,41.0,41.0,731604.0,0.0,-2.314013446785257E-4,-Infinity,-4.214284377537907,-4.419297670135049,83.80545938150867,74.09916690855503,0.3217453696619726,1.1309905748998779,17844.00000000002,690.0,0.470981552704527,0.9443768192643566,5.165388406569204
ID11793,11793,34,17373.0,476.10878950094974,723.243769066943,0.0,114.0,114,74.36395398760745,1,,45.0,45.0,45.0,45.0,781785.0,0.0,0.015598223470105478,Infinity,-2.0449863675596496,-9.520371012422892,87.1147095536988,73.11498463353962,1.712777865363499,1.1914754545915225,17373.000000000007,670.0,0.4863344991830296,0.9043962622660666,5.083202286957341
ID8210,8210,34,16816.0,479.379460038059,740.3827307326355,0.0,75.0,75,73.16214216428216,1,,41.0,41.0,41.0,41.0,689456.0,0.0,0.01937829480172628,Infinity,1.0196980009885537,-2.3172680548819553,81.59885191858574,68.6119355379084,2.120862083664619,1.189280717397952,16816.00000000003,630.0,0.532416448100439,0.9700605710989343,4.8582426254956275
ID11027,11027,34,20193.0,464.67043034715,715.6860298123112,0.0,106.0,106,80.17251107274421,1,,44.0,44.0,44.0,44.0,888492.0,0.0,0.014596349361537484,Infinity,-5.133927449899507,-5.0624966174644745,95.60383021404289,74.1454678521929,1.0284866594084694,1.2894089549023642,20193.000000000025,738.0,0.46590565913836396,0.9112364620938642,5.193449813246472
ID15380,15380,34,18320.0,479.37183406113536,710.7892467248909,0.0,156.0,156,76.36384690995502,1,,43.0,43.0,43.0,43.0,787760.0,0.0,0.044638991359874564,Infinity,1.071793254824769,-4.244857321471175,85.27374296058892,72.26736373663468,2.4875000550682262,1.179975836275883,18320.0,682.0,0.4949559894889536,0.9503553457488196,5.038736411921243
ID4630,4630,34,19249.0,453.2431814639722,754.3137825341577,0.0,27.0,27,78.27609468510668,1,,36.0,36.0,36.0,36.0,692964.0,0.0,0.08049228101743026,Infinity,0.11573037117647875,-0.0868472415083245,89.98743288822368,69.64984984094617,2.5602554813067897,1.2919975146209335,19248.999999999996,670.0,0.5388506748848289,0.9766604089502254,4.829150234150846
ID7959,7959,34,18642.0,474.76306190322924,737.1007939062332,0.0,73.0,73,77.03202514693628,1,,39.0,39.0,39.0,39.0,727038.0,0.0,0.016384084564700724,Infinity,0.19182742769254732,-5.652308239000071,92.04226293836246,70.64776443432083,1.6845433401381822,1.3028333405217862,18641.999999999993,658.0,0.5410664189006098,0.9542871768620421,4.819252061286208
ID7961,7961,34,17245.0,471.33058857639895,741.4143229921716,0.0,71.0,71,74.08949984471121,1,,40.0,40.0,40.0,40.0,689800.0,0.0,0.011901851290425735,Infinity,0.08639226960516116,-1.154151379543624,80.8614339058448,68.31160527134004,1.8465008097589348,1.183714444780732,17244.999999999978,628.0,0.5494823858083078,0.9797738764842893,4.782203405484091
ID10268,10268,34,18214.0,467.41144174810586,729.0584166026134,0.0,98.0,98,76.14260480802825,1,,46.0,46.0,46.0,46.0,837844.0,0.0,0.02530682839127618,Infinity,-3.036506217982593,-4.683325818719471,81.97362766155169,78.32629493143641,1.0013496340891244,1.0465658784614797,18214.000000000015,676.0,0.5008662913805937,0.9292383041681558,5.008919243567438
ID9760,9760,34,17575.0,477.30753911806545,729.0580938833571,0.0,92.0,92,74.7950282417228,1,,46.0,46.0,46.0,46.0,808450.0,0.0,0.01054081547833398,Infinity,-0.17693155533658192,-3.64932794081938,82.42791862072184,71.12053787816716,1.936674004002119,1.1589889654929884,17574.999999999975,628.0,0.5599972705468836,0.9748724206789429,4.737093718621608
ID13856,13856,34,17704.0,472.52937189335745,715.4357772254858,0.0,138.0,138,75.06902307208897,1,,40.0,40.0,40.0,40.0,708160.0,0.0,0.007109802311657445,Infinity,-0.9904860035558433,-2.7006346922688786,78.23980947611574,74.5893923079378,0.6074735404177399,1.0489401650184709,17703.999999999985,662.0,0.5076510468063786,0.9506524190517095,4.9753345524417965
ID6177,6177,34,16022.0,468.0306453626264,755.4951941081014,0.0,48.0,48,71.41401120534185,1,,35.0,35.0,35.0,35.0,560770.0,0.0,0.0274414338045335,Infinity,0.5134588257603979,-0.5527436659348851,82.45688432431656,62.56713063717161,-0.8979124588451912,1.3178946115091348,16021.999999999989,630.0,0.5072773746113947,0.954713383386962,4.977166688103625
ID13857,13857,34,18005.0,472.8155512357678,715.9521244098861,0.0,139.0,139,75.70448798280817,1,,42.0,42.0,42.0,42.0,756210.0,0.0,0.0045104072782869145,Infinity,-0.5727805108485609,-2.592096818238528,80.72217273839455,73.51711226179107,-0.14005643917206756,1.0980052161318115,18004.999999999985,638.0,0.5558551481204409,0.96681522848091,4.75471090148857
ID14113,14113,34,19933.0,464.7366678372548,709.5966487733908,0.0,141.0,141,79.65469830023528,1,,41.0,41.0,41.0,41.0,817253.0,0.0,-0.016742092608177273,-Infinity,-1.936216327417487,-1.6005137407694905,90.59589534221034,71.510446699274,0.8288626504467383,1.2668903569180208,19933.000000000015,720.0,0.48318955527781937,0.9457228258291035,5.099718018179785
ID16418,16418,34,18598.0,482.9164963974621,708.9984944617701,0.0,168.0,168,76.94106356976185,1,,43.0,43.0,43.0,43.0,799714.0,0.0,0.01791816023561291,Infinity,-0.49801525129034946,-4.1173467961706205,86.44218326730031,71.69131973175614,2.4094077556122757,1.2057552237946902,18597.99999999999,648.0,0.5565780766219225,0.974916782428642,4.7516219971077485
ID3876,3876,34,22010.0,447.05152203543844,742.9753748296229,0.0,17.0,17,83.70185538508241,1,,38.0,38.0,38.0,38.0,836380.0,0.0,0.02364157817223606,Infinity,-1.6224271285515734,1.787384437899498,95.99481650641067,74.7584609809934,2.46857111071356,1.2840662481109182,22010.00000000005,760.0,0.47885356167251736,0.909504132231407,5.122754824533004
ID14628,14628,34,17502.0,482.58090503942407,713.6419266369558,0.0,148.0,148,74.63953126854899,1,,42.0,42.0,42.0,42.0,735084.0,0.0,0.01714653123482196,Infinity,-0.433312504080336,-2.420349217841497,80.00519250330315,71.60114790180265,2.582737538340025,1.1173730428599584,17501.999999999996,650.0,0.5205600437692643,0.9494154981149475,4.913257399575451
ID7462,7462,34,15417.0,469.37568917428814,748.4756437698644,0.0,66.0,66,70.05271954246676,1,,40.0,40.0,40.0,40.0,616680.0,0.0,0.03615515219810046,Infinity,-0.4541372401231915,-1.9298542235161045,76.20212892750098,66.11574480000425,-1.1991719711001296,1.1525564622769866,15417.000000000015,590.0,0.5565519556494558,0.96986663311525,4.751733501101059
ID15654,15654,34,19253.0,481.2936165792344,707.4590972835402,0.0,159.0,159,78.28422726639454,1,,43.0,43.0,43.0,43.0,827879.0,0.0,0.012197664147009435,Infinity,-0.4830173538908202,-2.6162624048844556,86.72180813331379,73.60939692267294,2.623583872657669,1.1781350175224978,19252.99999999996,674.0,0.5325844496259029,0.96953368919327,4.857476308952793
ID6700,6700,34,17858.0,465.4668495912196,756.7900660768283,0.0,54.0,54,75.39481379690599,1,,36.0,36.0,36.0,36.0,642888.0,0.0,0.11023363005164373,Infinity,-0.3624934565346803,0.8876114957254534,80.78428043990274,71.68676339942031,-0.3072958392013273,1.1269065111754786,17857.999999999978,674.0,0.493995382611509,0.9725784930425062,5.043633111629128
ID3886,3886,34,19775.0,450.2091529709229,748.024374209861,0.0,16.0,16,79.33837658588965,1,,37.0,37.0,37.0,37.0,731675.0,0.0,-0.012716693848509375,-Infinity,-1.2916762440464997,2.422233412688214,96.02255699859252,66.5376433435634,2.4163259654077995,1.4431313189555786,19774.99999999994,698.0,0.5100532403242829,0.9717205965455366,4.963604579052757
ID5678,5678,34,17140.0,461.1379813302217,757.7056009334889,0.0,40.0,40,73.86360029940438,1,,35.0,35.0,35.0,35.0,599900.0,0.0,0.01613553442394125,Infinity,-0.40458113438112514,0.478488287727413,85.17107025095065,64.43087367492802,2.202322321609974,1.321898422185966,17139.999999999993,634.0,0.5358486807762942,0.9709397836061855,4.8426585560325295
ID6190,6190,34,17802.0,464.7210987529491,752.2577238512526,0.0,47.0,47,75.27650758267048,1,,37.0,37.0,37.0,37.0,658674.0,0.0,0.04038529629722281,Infinity,-0.1410838992425469,-0.5393155460634611,81.75202372498663,68.86190680870774,-1.171212413614738,1.187187917292016,17802.00000000001,670.0,0.49834379522571204,0.9356178062752938,5.02158021294838
ID10030,10030,34,20411.0,466.46391651560435,725.9705060996522,0.0,95.0,95,80.60411333733128,1,,47.0,47.0,47.0,47.0,959317.0,0.0,0.015831964837072717,Infinity,-1.5644988406915197,-5.016108928741579,85.27411587643589,81.62044259746963,3.1177303277965818,1.0447641934139613,20410.999999999985,710.0,0.5088121218204422,0.9372302323445674,4.969654621005345
ID15919,15919,34,19954.0,481.0890047108349,705.5721659817581,0.0,161.0,161,79.6966465349161,1,,42.0,42.0,42.0,42.0,838068.0,0.0,0.029628071919868944,Infinity,0.04654359843009239,-2.6390734808068466,85.49126398055648,76.21676876979826,2.795472959835518,1.1216857570906802,19953.99999999998,686.0,0.5328335966283664,0.975054362432504,4.856340525497473
ID7984,7984,34,16443.0,474.7462750106428,742.7844067384298,0.0,72.0,72,72.34617791231312,1,,40.0,40.0,40.0,40.0,657720.0,0.0,0.017620739832288516,Infinity,0.3294442981348904,-0.8888195310854319,81.90633033645777,64.35140605222215,1.6571571986516422,1.272797835528093,16442.999999999975,612.0,0.551681062870871,0.9788082623965697,4.772664363136459
ID12338,12338,34,18579.0,478.0655040637279,719.3575542278917,0.0,120.0,120,76.90175144565075,1,,42.0,42.0,42.0,42.0,780318.0,0.0,-0.00955789070186764,-Infinity,-1.3127228576116603,-3.2025445110080377,84.35867113769513,74.13732289094125,2.1364942760648504,1.1378704793777064,18579.0,664.0,0.5295366699724631,0.9412807781943457,4.871434998986584
ID3637,3637,34,17312.0,445.13689926062847,749.2147065619224,0.0,13.0,13,74.23328599498869,1,,40.0,40.0,40.0,40.0,692480.0,0.0,0.07676200151347075,Infinity,-1.404142531876853,1.3653780326171907,89.47399999635796,64.41243945843327,2.457836884382633,1.3890795124146393,17312.0,676.0,0.4760622178753064,0.9553556646984162,5.13775125762357
ID15159,15159,34,17293.0,480.5520730931591,713.3702654253166,0.0,153.0,153,74.1925391247415,1,,42.0,42.0,42.0,42.0,726306.0,0.0,-0.0020532188086380436,-Infinity,-0.7723189399180557,-2.0316172230816254,83.68403238054206,67.92022963391864,-0.6698514426216591,1.2320928953212955,17293.00000000002,642.0,0.5272421828061485,0.9603220880188821,4.882023407079634
ID16183,16183,34,19656.0,484.1373626373626,707.6883903133903,0.0,165.0,165,79.09929912981903,1,,42.0,42.0,42.0,42.0,825552.0,0.0,0.03499171619986957,Infinity,0.7474511431275379,-2.889438028721313,88.18719328865343,72.24160115565888,2.556040518190727,1.2207258958537839,19655.999999999996,696.0,0.5099017802794372,0.9671562476935563,4.96434171312659
ID9281,9281,34,17884.0,472.38593155893534,733.7383694922836,0.0,86.0,86,75.44967862430507,1,,43.0,43.0,43.0,43.0,769012.0,0.0,0.029696483063386264,Infinity,-1.6995844229006256,-0.2028290986397171,81.13974997806078,73.73670467995441,2.0180363019092167,1.1003983745983552,17884.00000000001,642.0,0.5452610418842975,0.9479989398356751,4.800679330143346
ID11074,11074,34,18839.0,471.4581453368013,726.0592918944742,0.0,107.0,107,77.43797483028872,1,,45.0,45.0,45.0,45.0,847755.0,0.0,0.002980826053803477,Infinity,-1.2307702626813588,-4.109840721089189,85.0984482998605,73.73238253352471,-1.4507925374668103,1.1541529701846789,18838.999999999993,664.0,0.5369471621514198,0.9552761016175647,4.83770248765832
ID9539,9539,34,19775.0,472.14245259165614,726.9239443742099,0.0,90.0,90,79.33837658588976,1,,46.0,46.0,46.0,46.0,909650.0,0.0,0.01796827118664272,Infinity,-2.329917995875292,-2.6918721874683147,85.26710700459145,78.47999163810964,-0.9705068149983126,1.0864821112338907,19775.000000000004,704.0,0.5013961996766704,0.9216965742251225,5.006271667124836
ID5700,5700,34,17508.0,466.87565684258624,752.9856065798492,0.0,42.0,42,74.65232405830244,1,,35.0,35.0,35.0,35.0,612780.0,0.0,0.1253374469726179,Infinity,-0.05967364596266504,-0.2008791038340677,84.01418318191602,67.62938300413556,1.8529880162276147,1.2422733943436763,17507.99999999998,676.0,0.4814520165527296,0.9506692368256716,5.108912057184197
ID16966,16966,34,19789.0,477.0156147354591,707.6069533579262,0.0,174.0,174,79.36645599805394,1,,40.0,40.0,40.0,40.0,791560.0,0.0,0.021920677941010713,Infinity,0.5038729790806865,-4.619993839183574,84.15253044344642,78.23014101415657,-0.027759964588655928,1.075704700931296,19788.999999999993,724.0,0.47441299885449467,0.9287776030788721,5.146673784937446
ID15945,15945,34,19598.0,478.64547402796205,706.1793040106134,0.0,162.0,162,78.98251166827959,1,,42.0,42.0,42.0,42.0,823116.0,0.0,0.04484499418836544,Infinity,0.2364399290984843,-4.135007634922982,84.22457063810906,76.97374048988448,2.28677863271555,1.0941987501461936,19597.999999999975,694.0,0.5113316514965881,0.9558601180315065,4.957395791952175
ID10314,10314,34,18897.0,459.82568661692335,728.214954754723,0.0,99.0,99,77.5570881300678,1,,45.0,45.0,45.0,45.0,850365.0,0.0,0.0043572362897654595,Infinity,-2.3012404818080685,-3.4061107501389074,86.55662976274378,73.78156959556999,0.799465023656501,1.1731470370879835,18897.000000000033,706.0,0.47642366422077403,0.9183331308468001,5.135801969727299
ID3916,3916,34,21234.0,449.55665442215314,743.1680324008665,0.0,18.0,18,82.21308973166384,1,,39.0,39.0,39.0,39.0,828126.0,0.0,0.03920433488074812,Infinity,-0.7543842208006104,0.6177744018504265,92.65394908289421,74.55877627102176,2.123994358406388,1.2426967517022591,21234.0,730.0,0.5007211740013185,0.9330345373055628,5.009645025313256
ID4428,4428,34,18146.0,449.96704507880526,756.8054116609721,0.0,23.0,23,76.0003368064317,1,,34.0,34.0,34.0,34.0,616964.0,0.0,7.748211774354141E-4,Infinity,-0.8208201747818552,0.988718246480507,86.48972883960583,67.27105334315026,2.63644459074209,1.2856901228886803,18145.999999999975,680.0,0.4931430821110753,0.9610974285638608,5.047989692329984
ID17228,17228,34,19086.0,476.73477941946976,706.4407942994866,0.0,177.0,177,77.94397018181608,1,,42.0,42.0,42.0,42.0,801612.0,0.0,0.0195648980354978,Infinity,-0.7637667370790653,-4.84931152042967,83.1023111470243,77.3951689042129,2.0576503184769246,1.073740290558378,19086.00000000002,680.0,0.5186889047267721,0.9493160905247462,4.922111561902161
ID5709,5709,34,17860.0,464.8396976483763,756.4103023516237,0.0,41.0,41,75.39903558562595,1,,36.0,36.0,36.0,36.0,642960.0,0.0,0.09758939238189106,Infinity,-1.2174752335333159,-0.26539194987405645,82.25101497979956,70.28536632183649,2.25454215037962,1.1702438115378442,17859.999999999964,636.0,0.5548519124353625,0.9713648600875623,4.759007490604816
ID6733,6733,34,16998.0,472.4730556536063,756.2336745499471,0.0,55.0,55,73.55699453724351,1,,39.0,39.0,39.0,39.0,662922.0,0.0,0.11591132258625599,Infinity,-0.07211009489838519,0.1771916307882271,79.73270574771604,68.67626715420911,2.0995061997039706,1.1609935870375752,16997.999999999993,656.0,0.4963636965136013,0.9648634841346423,5.031586311209796
ID9038,9038,34,18039.0,472.1569377459948,736.4384943733023,0.0,84.0,84,75.77593309797916,1,,39.0,39.0,39.0,39.0,703521.0,0.0,-0.009249777316697669,-Infinity,-0.40977857749588265,-4.014400052849708,82.53857481052148,73.86318646211198,1.4677127523196059,1.1174521268840674,18039.000000000044,630.0,0.5711382199859553,0.97266256874798,4.690663949667226
ID13646,13646,34,19118.0,468.68605502667646,714.7912961606862,0.0,135.0,135,78.00928408889368,1,,42.0,42.0,42.0,42.0,802956.0,0.0,-0.006507546564003356,-Infinity,-1.8619599417306096,-4.275815881408609,84.62025714355804,76.42985794056757,0.6415366243459161,1.1071622978726374,19118.000000000033,694.0,0.49880796577772235,0.9474675389037582,5.019243229254147
ID4944,4944,34,18552.0,452.66052177662783,750.6944264769297,0.0,29.0,29,76.8458522529465,1,,38.0,38.0,38.0,38.0,704976.0,0.0,0.007713679499927879,Infinity,0.9143179233510209,-0.2221405337501556,85.12466780181111,71.9468005618369,2.5037533895574575,1.183161268285281,18551.999999999993,666.0,0.5255961088060837,0.9687222599342069,4.889662247559996
ID10065,10065,34,18988.0,474.59595534021486,727.0725721508321,0.0,94.0,94,77.74360500296989,1,,47.0,47.0,47.0,47.0,892436.0,0.0,0.013439301325911233,Infinity,-4.421079856742492,-2.603853597472878,83.12586337421506,78.014133573265,0.1797906020261569,1.065523124680344,18987.99999999996,694.0,0.4954161342288605,0.9141371590881717,5.036395867765398
ID6996,6996,34,17067.0,467.68266244799906,754.8696314525107,0.0,59.0,59,73.70613832984847,1,,38.0,38.0,38.0,38.0,648546.0,0.0,0.18326541670885763,Infinity,0.37043040236500635,-0.37079607000457476,76.83810421130006,71.83376886356383,-1.084921742592051,1.0696654989276857,17067.000000000007,648.0,0.510760191080028,0.9771556166265895,4.960168290228992
ID3669,3669,34,19000.0,450.8964210526316,746.2335263157895,0.0,14.0,14,77.76816725043768,1,,42.0,42.0,42.0,42.0,798000.0,0.0,0.06330129290597504,Infinity,-1.837147684663811,2.6783407716735903,93.57311475744814,65.7879825880301,2.394602278188122,1.4223435812496468,19000.00000000008,712.0,0.47098109785859044,0.9573235249659938,5.165390900783272
ID5463,5463,34,18998.0,459.6265922728708,752.3058216654384,0.0,36.0,36,77.76407408128549,1,,37.0,37.0,37.0,37.0,702926.0,0.0,0.10110043312421202,Infinity,-0.9327413363770586,-0.8638222808597614,88.91907661987487,70.03716950959677,2.182714629417963,1.2695983752982885,18998.000000000004,638.0,0.5865113081917326,0.9808710018845034,4.62878210222391
ID11608,11608,34,18310.0,470.7831785909339,722.0664117968323,0.0,112.0,112,76.34300240379083,1,,45.0,45.0,45.0,45.0,823950.0,0.0,0.011038866618825227,Infinity,-2.780237323982836,-9.019843335727098,90.59224708076145,75.00885399577126,1.3779361300180026,1.2077540484203202,18310.000000000015,686.0,0.48893370523531143,0.9255655250853034,5.0696729513816265
ID10842,10842,34,20043.0,470.1304694905952,719.8570074340169,0.0,104.0,104,79.87418261729947,1,,46.0,46.0,46.0,46.0,921978.0,0.0,0.012038088812302273,Infinity,-0.9301337218058112,-7.593210263466331,91.78539011817192,76.00630812619796,1.4669931890382173,1.20760226856138,20042.99999999996,720.0,0.4858560305239205,0.9230875512365845,5.085704627497554
ID14170,14170,34,17413.0,473.25389077126283,715.0662148969161,0.0,142.0,142,74.44951341760633,1,,42.0,42.0,42.0,42.0,731346.0,0.0,0.002130518159646603,Infinity,-2.0396731112099924,-3.358957298999681,79.2236876256533,72.96376046123092,0.6886999119388943,1.0857950183056775,17412.99999999999,646.0,0.5243465659304607,0.9512961293670947,4.895484929867373
ID4955,4955,34,19038.0,460.12800714360753,746.166509087089,0.0,31.0,31,77.84589657243988,1,,35.0,35.0,35.0,35.0,666330.0,0.0,0.0882727544190546,Infinity,-0.36867923406275843,0.3233539633332864,84.94562685479772,72.03000525790122,-0.9206293210983245,1.1793089081508812,19038.0,652.0,0.5627765529286244,0.9769088669950741,4.725382128919679
ID9307,9307,34,18174.0,476.0937052932761,732.883845053373,0.0,87.0,87,76.05894997634537,1,,46.0,46.0,46.0,46.0,836004.0,0.0,0.006336923039266892,Infinity,-1.2716579178835645,-1.0261013916062918,83.18348477577099,72.0422197321774,2.036054321524704,1.1546491083285901,18173.999999999985,634.0,0.5681746747041054,0.9686858726647648,4.702881068967195
ID16733,16733,34,19516.0,480.0894650543144,711.1206702193073,0.0,172.0,172,78.8171030853257,1,,41.0,41.0,41.0,41.0,800156.0,0.0,0.008788830009986735,Infinity,-0.73509815225653,-2.0208641358596693,87.6964377208872,73.46807388364982,-0.7806613505407145,1.193667304518839,19515.999999999993,692.0,0.5121397493021683,0.9506783252551326,4.953483146829033
ID4448,4448,34,18827.0,454.43936899134223,755.691613108833,0.0,25.0,25,77.41330781708153,1,,33.0,33.0,33.0,33.0,621291.0,0.0,0.012088329185695306,Infinity,-0.5623682857804859,0.6049052033946379,89.41967137062925,68.03170314760229,2.5993038201579255,1.3143823722393573,18826.999999999964,684.0,0.5056834999584053,0.9658834393597354,4.98500433618616
ID16992,16992,34,18269.0,480.69752038973127,710.636706989983,0.0,175.0,175,76.25748035892391,1,,43.0,43.0,43.0,43.0,785567.0,0.0,0.032055362321696305,Infinity,-1.7520033772791352,-4.785849792794335,83.91999230028314,73.62716999726302,2.403144513294685,1.1397965221724906,18268.99999999998,664.0,0.5207010831437062,0.9478080415045386,4.912591941308098
ID3426,3426,34,17649.0,438.92821123009804,755.8572157062723,0.0,11.0,11,74.95232605635208,1,,45.0,45.0,45.0,45.0,794205.0,0.0,0.08993882913511694,Infinity,-1.743502019222151,2.0376729019504314,92.60996022540748,62.49142133617676,2.670344507608418,1.4819627757737504,17648.999999999978,672.0,0.4911242979663247,0.9630316754426638,5.058354024384026
ID5475,5475,34,17055.0,462.8827323365582,756.2043975373791,0.0,38.0,38,73.68022196535892,1,,32.0,32.0,32.0,32.0,545760.0,0.0,0.0966027537636954,Infinity,0.055415613257144884,-0.05410513841335311,83.0571427081967,66.28830195199131,2.218412363588671,1.252968325668533,17055.00000000003,636.0,0.529843189618429,0.9687313623583556,4.8700257079176
ID12899,12899,34,16060.0,476.8474470734745,724.171295143213,0.0,126.0,126,71.49864874325719,1,,42.0,42.0,42.0,42.0,674520.0,0.0,0.013555242006373806,Infinity,0.2535829397599039,-3.539510771864934,78.85719667271236,68.2971158677755,2.3866790391000854,1.1546197181354096,16059.999999999984,608.0,0.5459441873339251,0.9670911992292163,4.797674820804017
ID8804,8804,34,18857.0,474.6102243198812,735.2630322956992,0.0,82.0,82,77.47496062449953,1,,43.0,43.0,43.0,43.0,810851.0,0.0,0.024220551458646333,Infinity,-0.476252977116355,-3.616538138827904,81.32520053697691,78.37309213089065,1.4252319519466936,1.0376673718724272,18857.000000000036,684.0,0.5064892844699467,0.963566683699542,4.981037383381802
ID15972,15972,34,18359.0,476.5070537610981,708.7727545073261,0.0,163.0,163,76.4450861759486,1,,41.0,41.0,41.0,41.0,752719.0,0.0,0.02038734970328129,Infinity,-1.370164298059343,-2.598421066650905,81.81776236311232,72.6817803128999,-1.2102734033153382,1.1256983801288494,18358.999999999985,642.0,0.5597432044259564,0.9746244094070176,4.738168674491195
ID7782,7782,34,17887.0,472.2828311063901,743.1733102253033,0.0,68.0,68,75.45600661424818,1,,40.0,40.0,40.0,40.0,715480.0,0.0,0.0252476377806078,Infinity,-2.2721301926150477,-2.8617587984645567,83.86555603090561,70.60649005530514,-0.9772741938840476,1.1877882042460235,17887.000000000007,638.0,0.5522122207403686,0.9661598293137444,4.770368463091969
ID4199,4199,34,18714.0,446.5889173880517,752.0274126322539,0.0,20.0,20,77.18064012460295,1,,39.0,39.0,39.0,39.0,729846.0,0.0,0.015967511876336753,Infinity,-0.7519423059954089,1.3126287693723606,89.0169673737267,68.14870591747295,2.647699021954131,1.306216547699745,18714.000000000036,668.0,0.5270157133572332,0.9691602579041425,4.883072247152343
ID11369,11369,34,19246.0,463.79668502545985,721.1421074508988,0.0,109.0,109,78.26999469460335,1,,45.0,45.0,45.0,45.0,866070.0,0.0,0.02412046277989602,Infinity,-0.7445548775082073,-6.2319417343703085,90.23850542861737,74.80791064463848,1.5127915328688752,1.2062695596095332,19246.000000000004,660.0,0.5552166410559153,0.969938263827643,4.757444108619486
ID11625,11625,34,17043.0,475.83570967552663,724.8377633045825,0.0,113.0,113,73.6542964818099,1,,45.0,45.0,45.0,45.0,766935.0,0.0,0.027135918429300746,Infinity,-1.1982741292166543,-2.655949078119538,78.59045340064674,73.48860415133608,-1.134543163773755,1.0694236787897666,17043.00000000003,646.0,0.5132049918539517,0.950344327654949,4.948339586161975
ID13161,13161,34,16468.0,477.69486276414864,722.931503521982,0.0,131.0,131,72.40115472611372,1,,39.0,39.0,39.0,39.0,642252.0,0.0,-0.008006969028599223,-Infinity,-0.6018617337569678,-2.2671057997760866,80.87125404148979,66.91111042410871,2.5357663358307154,1.2086371535145097,16467.99999999998,602.0,0.5710284414003891,0.9819038249411195,4.691114811367046
ID14953,14953,34,17859.0,479.9114172126099,708.3406125762921,0.0,151.0,151,75.39692472081546,1,,42.0,42.0,42.0,42.0,750078.0,0.0,0.03302892754055638,Infinity,-1.5825622385632745,-4.1315838677211465,80.2623868871814,75.5963718821095,2.8299269393599196,1.0617227373338556,17858.99999999999,666.0,0.5059627483380685,0.9259604915227868,4.983628497238551
ID12906,12906,34,16716.0,472.723917205073,722.3915410385259,0.0,127.0,127,72.94428049853015,1,,42.0,42.0,42.0,42.0,702072.0,0.0,1.3319496252375495E-4,Infinity,0.22339671296834018,-4.144021852313675,77.81458484560932,71.93035795941441,2.596035275199251,1.0818044988670152,16716.000000000004,628.0,0.5326267069395005,0.9473236802584231,4.857283614924825
