LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID14320 ? ID14321,61,14320,14321,20.94236372443822,1.1602895121540562,4.576282740875854,4.576282740875854,146.5,830.8088371560953,183.86853582587844,0.0,
ID13302 ? ID13421,61,13302,13421,35.17179925072397,2.170559773054499,5.930581695813992,5.930581695813992,134.5,832.5204934887555,186.21176098179845,0.0,
ID4033 ? ID4082,61,4033,4082,104.57156349443605,3.0705675463961613,10.226023835999799,10.226023835999799,20.5,802.8601991581636,211.42445351118414,0.0,
ID4862 ? ID4874,61,4862,4874,3.642815423127998,1.1138314804893223,1.9086161015584036,1.9086161015584036,33.5,810.3194244607182,210.4263874722276,0.0,
ID9751 ? ID9813,61,9751,9813,27.48804849556725,2.684715111928263,5.2429045857775485,5.2429045857775485,96.5,821.367358729857,208.7886152120583,0.0,
ID3433 ? ID3470,61,3433,3470,66.19491799290373,2.013383027644646,8.136025933642525,8.136025933642525,13.5,802.1913588583182,208.97907624057896,0.0,
ID14014 ? ID14080,61,14014,14080,20.470932829887722,1.4605916080213805,4.524481498457886,4.524481498457886,142.5,829.8698182479534,185.78245909703026,0.0,
ID16136 ? ID16169,61,16136,16169,4.001150304804672,1.055804609675811,2.0002875555291224,2.0002875555291224,166.5,836.7577909380873,186.54892349695413,0.0,
ID10325 ? ID10398,61,10325,10398,12.294084620180415,1.8298593676692254,3.5062921470094897,3.5062921470094897,100.5,821.6796101530002,204.5158054140499,0.0,
ID9424 ? ID9594,61,9424,9594,12.4335144122745,2.0554954459043877,3.5261188879949157,3.5261188879949157,91.5,821.4205714628083,210.8562965132137,0.0,
ID11574 ? ID11866,61,11574,11866,33.30186566502957,1.1949357289624918,5.770776868414647,5.770776868414647,115.5,828.4223919526523,196.6314860573395,0.0,
ID3757 ? ID3939,61,3757,3939,0.021589163447936467,1.405552060901,0.14693251324310921,0.14693251324310921,18.5,807.0896263971088,214.2299601907821,0.0,
ID6941 ? ID6995,61,6941,6995,5.225007958013628,2.7338875328242733,2.285827630862316,2.285827630862316,59.5,811.4808763904427,216.7560236304573,0.0,
ID16246 ? ID16401,61,16246,16401,8.754303897440511,0.30405886645489383,2.958767293560024,2.958767293560024,168.5,834.551221696,185.05092326640727,0.0,
ID14321 ? ID14441,61,14321,14441,12.307912129727136,2.716029955487816,3.508263406548479,3.508263406548479,147.5,830.4175008517313,182.94765920885985,0.0,
ID8279 ? ID8304,61,8279,8304,66.44961532650747,3.1141898410816937,8.15166334722598,8.15166334722598,77.5,822.4366451825167,205.0576342519311,0.0,
ID16562 ? ID16645,61,16562,16645,10.68065284080952,2.2927841294198963,3.2681268091690567,3.2681268091690567,172.5,833.5574082051671,180.165718978281,0.0,
ID7715 ? ID7708,61,7715,7708,444.74734025570433,3.098743275384733,21.08903364916715,21.08903364916715,71.5,808.1565759574283,221.05141001106355,0.0,
ID5461 ? ID5545,61,5461,5545,38.50733055112437,1.771369400851657,6.205427507523101,6.205427507523101,40.5,812.6843342684983,213.60075255726713,0.0,
ID15488 ? ID15569,61,15488,15569,8.145845414782073,0.4586608095599649,2.8540927481043905,2.8540927481043905,159.5,832.5197036832626,184.866773202503,0.0,
ID5160 ? ID5268,61,5160,5268,16.502776984483084,0.028159570335856303,4.062361011097251,4.062361011097251,35.5,813.189088759668,219.3065583796269,0.0,
ID8952 ? ID9039,61,8952,9039,44.51234963876742,0.3978998396887757,6.6717576124112465,6.6717576124112465,85.5,820.6520188521217,209.4727632620661,0.0,
ID3055 ? ID3235,61,3055,3235,67.2481315685681,2.365881419289733,8.200495812362085,8.200495812362085,10.5,803.3489750618015,202.08867718589235,0.0,
ID15309 ? ID15400,61,15309,15400,14.683202973578716,2.0394915177534925,3.8318667739861096,3.8318667739861096,157.5,832.7419778767074,182.28932180674963,0.0,
ID7109 ? ID7110,61,7109,7110,22.1543766797843,3.119733655572403,4.706843600522998,4.706843600522998,64.5,810.1884807639095,208.7636345051274,0.0,
ID17078 ? ID17089,61,17078,17089,0.08328682640925289,1.8225328374261944,0.2885945709975378,0.2885945709975378,178.5,831.0589587185508,179.73872337128435,0.0,
ID2324 ? ID2456,61,2324,2456,116.32113247675221,1.0460798304843517,10.78522751158974,10.78522751158974,4.5,807.6188654860222,194.53577900523072,0.0,
ID4181 ? ID4236,61,4181,4236,9.346457881039429,1.6780511896379742,3.0571977170342497,3.0571977170342497,23.5,805.9520249132195,216.63155472576386,0.0,
ID14762 ? ID14835,61,14762,14835,0.06443410179242276,0.2350629450072845,0.25383873186025563,0.25383873186025563,151.5,830.4090525289176,186.68700347562685,0.0,
ID2311 ? ID3051,61,2311,3051,27.521393258823334,2.7158174380810896,5.246083611497565,5.246083611497565,7.5,807.3801196121865,203.7725702664505,0.0,
ID9041 ? ID9055,61,9041,9055,50.44605763068289,2.893051332096957,7.102538815851898,7.102538815851898,88.5,818.2083337303865,208.38683125521504,0.0,
ID4647 ? ID4711,61,4647,4711,4.394872983996965,1.33409477702423,2.0963952356359155,2.0963952356359155,28.5,806.7926638386668,215.05720213407324,0.0,
ID10398 ? ID10477,61,10398,10477,39.82246895522816,1.3865646077042444,6.3105046513910565,6.3105046513910565,101.5,820.5436879008419,200.8056156899385,0.0,
ID9666 ? ID9743,61,9666,9743,20.67120579476426,1.741616992126067,4.546559775782592,4.546559775782592,93.5,823.89235861079,207.16609973406895,0.0,
ID13765 ? ID13962,61,13765,13962,10.796933776094729,3.032244293693749,3.2858688008036365,3.2858688008036365,140.5,833.1247095823892,186.59970821599546,0.0,
ID13421 ? ID13394,61,13421,13394,10.279791662877646,3.056165374619435,3.2062114189300814,3.2062114189300814,135.5,832.375142761606,184.84461362794488,0.0,
ID16797 ? ID16816,61,16797,16816,3.965069755979318,2.146135296585656,1.9912482908917506,1.9912482908917506,174.5,833.6495985700305,180.60510208386972,0.0,
ID3636 ? ID3660,61,3636,3660,96.74423734925146,3.0574096854210917,9.835864850090788,9.835864850090788,16.5,802.9269321433256,206.33152893101652,0.0,
ID14441 ? ID14596,61,14441,14596,7.0716985279943,2.725382760412975,2.659266539479317,2.659266539479317,148.5,830.9897040344872,183.4486764738017,0.0,
ID14596 ? ID14685,61,14596,14685,12.243358172345083,2.973270720995442,3.499051038831112,3.499051038831112,149.5,831.2039720810501,183.005787603157,0.0,
ID11332 ? ID11547,61,11332,11547,9.25196198225415,2.6724401324498324,3.0417037959430155,3.0417037959430155,113.5,825.613039112014,199.08455370447928,0.0,
ID4874 ? ID5160,61,4874,5160,40.32769992281715,0.0899170093199664,6.350409429542095,6.350409429542095,34.5,811.6097327864024,214.34601728275976,0.0,
ID7658 ? ID7715,61,7658,7715,24.32119199830794,0.01370112029214085,4.931652055681538,4.931652055681538,70.5,801.8021673721082,226.04485258598663,0.0,
ID16169 ? ID16246,61,16169,16246,4.858563662997699,2.8308859758945113,2.204214976584112,2.204214976584112,167.5,836.4711343108821,186.73272370056486,0.0,
ID8535 ? ID8717,61,8535,8717,0.428184181865193,1.1695738851669826,0.6543578393090381,0.6543578393090381,82.5,823.8814734368173,197.52524689748793,0.0,
ID7575 ? ID7624,61,7575,7624,30.813952108292227,2.4019160431462225,5.5510316255892675,5.5510316255892675,68.5,810.8359897288083,214.2749711290727,0.0,
ID3048 ? ID3055,61,3048,3055,0.03816063031136591,1.2294666076146825,0.19534746046817683,0.19534746046817683,9.5,807.1107891777049,203.53729528447084,0.0,
ID5746 ? ID5858,61,5746,5858,25.637361019583967,1.1569798594827347,5.0633349701144565,5.0633349701144565,43.5,807.8438777502693,209.68450756868194,0.0,
ID15011 ? ID15014,61,15011,15014,9.736065167036086,3.066446077655517,3.1202668422806545,3.1202668422806545,154.5,831.4727288317724,185.969471608994,0.0,
ID9743 ? ID9746,61,9743,9746,1.5441576870774651,1.0510263565858777,1.2426414153236103,1.2426414153236103,94.5,823.2774946167117,204.60117442377205,0.0,
ID13635 ? ID13765,61,13635,13765,8.651086087142115,2.8957893025630406,2.9412728685285416,2.9412728685285416,139.5,833.2921627731388,186.77437192805002,0.0,
ID16816 ? ID16889,61,16816,16889,19.296001256018926,0.9750967669235929,4.392721395219475,4.392721395219475,175.5,830.803905756355,181.01888711655818,0.0,
ID8370 ? ID8336,61,8370,8336,1.781494607099389,1.5459376621861356,1.3347264165735946,1.3347264165735946,80.5,825.1676797974933,200.56433584188323,0.0,
ID5268 ? ID5290,61,5268,5290,37.63725281326026,2.4565624771290335,6.1349207666652275,6.1349207666652275,36.5,811.2401106579969,219.60082384577868,0.0,
ID7110 ? ID7217,61,7110,7217,22.2070113183314,0.0473594927341997,4.712431571739944,4.712431571739944,65.5,809.1563553509577,213.3574312212155,0.0,
ID9746 ? ID9751,61,9746,9751,47.47302660140672,2.0156012541325268,6.890067242154225,6.890067242154225,95.5,822.5723934755206,207.75000234363483,0.0,
ID12231 ? ID12304,61,12231,12304,78.5180335501165,0.9780895066245843,8.86104020700259,8.86104020700259,122.5,837.3476954589905,196.95675387219515,0.0,
ID5858 ? ID5825,61,5858,5825,28.130751094943296,2.0441185108256175,5.3038430496144295,5.3038430496144295,44.5,809.131927622058,207.3049999693066,0.0,
ID7708 ? ID7704,61,7708,7704,21.38022652934005,0.546497996367249,4.623875704356687,4.623875704356687,72.5,818.6532619509703,214.12272989561467,0.0,
ID2341 ? ID2311,61,2341,2311,41.88941988471011,3.080749943743458,6.472203634366745,6.472203634366745,6.5,806.0298990446155,204.0342210320863,0.0,
ID9975 ? ID10116,61,9975,10116,60.12070532527501,2.943322400230969,7.753754272949009,7.753754272949009,98.5,819.3728390035881,209.2573774295434,0.0,
ID3939 ? ID4033,61,3939,4033,104.06130617740062,2.0573144301427373,10.20104436699501,10.20104436699501,19.5,803.0784947238305,211.13461712216667,0.0,
ID9055 ? ID9272,61,9055,9272,8.862108904184684,2.5637900620855536,2.976929442258362,2.976929442258362,89.5,819.1304286114134,210.64981414410084,0.0,
ID9813 ? ID9975,61,9813,9975,0.7662933658946091,0.9850062280062778,0.8753818400530189,0.8753818400530189,97.5,820.5568897561628,206.018162497142,0.0,
ID11337 ? ID11332,61,11337,11332,0.05180733604788888,2.1943599870713917,0.2276122493362097,0.2276122493362097,112.5,826.5635238019618,200.13990157265977,0.0,
ID10727 ? ID10840,61,10727,10840,4.989738394127587,3.074338979954833,2.233772234165244,2.233772234165244,106.5,824.3216999065894,198.91422480726274,0.0,
ID2365 ? ID2355,61,2365,2355,33.53849946251752,1.7943616435078902,5.791243343403687,5.791243343403687,2.5,803.2875090308512,186.7703873469589,0.0,
ID9594 ? ID9666,61,9594,9666,5.687346052741431,1.6113620485018978,2.384815727208589,2.384815727208589,92.5,822.778626930495,209.2702997463182,0.0,
ID14926 ? ID15011,61,14926,15011,4.873034025124865,2.2323650441014293,2.2074949660474577,2.2074949660474577,153.5,831.5365089938455,186.43200782403034,0.0,
ID14685 ? ID14762,61,14685,14762,25.98221289550248,2.647787282849347,5.097275046091046,5.097275046091046,150.5,831.5417051241488,184.2666911756469,0.0,
ID12063 ? ID12114,61,12063,12114,27.081830272341346,2.8435249212010656,5.204020587232659,5.204020587232659,120.5,839.2019971979262,199.56928452646136,0.0,
ID13514 ? ID13619,61,13514,13619,7.971916157433245,0.7231009619642221,2.823458191196258,2.823458191196258,137.5,831.3747338562466,189.4768717448116,0.0,
ID7217 ? ID7503,61,7217,7503,23.472916680561674,2.5640224696307152,4.844885620998877,4.844885620998877,66.5,810.3892571748802,213.9371230817145,0.0,
ID16444 ? ID16562,61,16444,16562,5.498104964007771,1.8436903611227178,2.3448038220729193,2.3448038220729193,171.5,833.9775515564643,181.32156381211803,0.0,
ID3313 ? ID3433,61,3313,3433,0.6923497716540136,2.911142714678978,0.8320755804937515,0.8320755804937515,12.5,803.2849186272476,205.22724108741176,0.0,
ID15765 ? ID15904,61,15765,15904,6.849516692401301,2.6312653969254214,2.6171581328611575,2.6171581328611575,163.5,832.3407142113672,184.92541763061502,0.0,
ID4245 ? ID4521,61,4245,4521,22.192782445565093,2.795614286099002,4.710921613184101,4.710921613184101,26.5,807.6143585037028,215.18628837553294,0.0,
ID11866 ? ID11877,61,11866,11877,64.73483118572398,2.3774431572134094,8.045795870249504,8.045795870249504,116.5,828.7680071803683,193.86942390284008,0.0,
ID4521 ? ID4647,61,4521,4647,2.0834777435541114,2.254521070093152,1.443425697275101,1.443425697275101,27.5,806.2312634606587,213.76909855755375,0.0,
ID6403 ? ID6525,61,6403,6525,13.536077742116543,2.8882308525299014,3.6791408972906354,3.6791408972906354,52.5,809.2249109229384,212.4250553196918,0.0,
ID14127 ? ID14216,61,14127,14216,66.01458142784716,1.8667732531386647,8.124935779921412,8.124935779921412,144.5,831.1607256337909,182.53843517803773,0.0,
ID5545 ? ID5542,61,5545,5542,11.004319551028502,2.329906313544981,3.317275923258194,3.317275923258194,41.5,814.6234140181207,212.36230140792577,0.0,
ID4223 ? ID4245,61,4223,4245,35.78583809257947,2.843938610325655,5.982126552705106,5.982126552705106,25.5,808.2964388212708,214.30667957055857,0.0,
ID11095 ? ID11173,61,11095,11173,32.390453108803115,2.645565989701923,5.691261117608567,5.691261117608567,108.5,822.8451047891515,200.8931430537182,0.0,
ID6557 ? ID6568,61,6557,6568,2.5239106454641385,1.9258987354745725,1.5886820466865414,1.5886820466865414,57.5,812.95746594518,217.94305341372643,0.0,
ID2456 ? ID2341,61,2456,2341,68.1212867985662,0.7449048848659703,8.253562067287445,8.253562067287445,5.5,806.6550724750728,203.36199395771948,0.0,
ID3660 ? ID3757,61,3660,3757,16.551335543036735,0.23432552519143346,4.068333263516736,4.068333263516736,17.5,805.8660244610015,212.58825556254726,0.0,
ID4670 ? ID4737,61,4670,4737,141.24060860479065,2.6135755512668086,11.884469218471251,11.884469218471251,30.5,808.893545420651,209.85240123917617,0.0,
ID5970 ? ID6044,61,5970,6044,26.85834769720669,2.4780191752909717,5.182503998764178,5.182503998764178,48.5,808.4668275791746,213.54090009945247,0.0,
ID13394 ? ID13514,61,13394,13514,3.8323326755143468,0.5015420933734018,1.9576344591149664,1.9576344591149664,136.5,831.7113784632618,187.2610650578876,0.0,
ID3235 ? ID3313,61,3235,3313,39.96152741433452,2.631906129366935,6.321513063684558,6.321513063684558,11.5,801.5596525454393,203.0763191864787,0.0,
ID6568 ? ID6941,61,6568,6941,13.460892367851912,3.080062717591073,3.6689088797423017,3.6689088797423017,58.5,812.3079976818643,217.12724586967983,0.0,
ID8876 ? ID8952,61,8876,8952,19.80496432699858,0.18111658228941596,4.450276882060102,4.450276882060102,84.5,822.993165825354,204.54486724389943,0.0,
ID15904 ? ID16000,61,15904,16000,35.301876555381476,2.474554345958876,5.9415382314162954,5.9415382314162954,164.5,834.0982086473111,183.76757613090177,0.0,
ID6065 ? ID6344,61,6065,6344,20.157151791715954,1.9250535959838606,4.489671679724026,4.489671679724026,50.5,810.076664773243,213.97263240226937,0.0,
ID8304 ? ID8344,61,8304,8344,13.661959877900074,1.8974308562777134,3.696208852040165,3.696208852040165,78.5,824.8608722221829,208.11005318899328,0.0,
ID6475 ? ID6516,61,6475,6516,4.8570717923056685,1.551842247019105,2.2038765374461584,2.2038765374461584,55.5,810.0559835711456,218.85791835449146,0.0,
ID11256 ? ID11252,61,11256,11252,37.33006825833716,1.437573478460114,6.109833734099248,6.109833734099248,110.5,826.3300876653291,198.91189411420544,0.0,
ID4236 ? ID4223,61,4236,4223,43.67287830438206,2.361373846454597,6.608545853997085,6.608545853997085,24.5,807.3605239412686,214.60893224587522,0.0,
ID11968 ? ID12063,61,11968,12063,42.01762799405566,2.7999017984737127,6.48210058499987,6.48210058499987,119.5,839.8347820667569,198.70229484301444,0.0,
ID12962 ? ID12956,61,12962,12956,135.89256869032764,3.047691359476161,11.657296800301845,11.657296800301845,130.5,832.1684463760292,190.67446823672555,0.0,
ID16000 ? ID16136,61,16000,16136,7.49615288563345,2.099172077266388,2.7379103136577445,2.7379103136577445,165.5,836.5593942271475,184.50352501911044,0.0,
ID9036 ? ID9041,61,9036,9041,35.76777774282327,0.3400088121907373,5.980616836315738,5.980616836315738,87.5,817.2248213208071,208.38703665637547,0.0,
ID10477 ? ID10484,61,10477,10484,3.1980415441046555,2.9382728412691477,1.7883068931547113,1.7883068931547113,102.5,821.0920978992597,198.58569629423874,0.0,
ID14216 ? ID14320,61,14216,14320,10.605894055203656,2.3907474849230734,3.256669165758729,3.256669165758729,145.5,834.0843421938241,183.50532882119873,0.0,
ID17003 ? ID17078,61,17003,17078,3.3283710726565583,2.519902612982579,1.8243823811516484,1.8243823811516484,177.5,831.6367771208892,180.41212339836693,0.0,
ID3470 ? ID3514,61,3470,3514,15.265426184633732,2.7802639299242595,3.907099459270743,3.907099459270743,14.5,802.452758449057,211.30908527713996,0.0,
ID6995 ? ID7053,61,6995,7053,49.66408454137815,2.946786877278153,7.047274972737913,7.047274972737913,60.5,810.3148749230647,214.6440025644177,0.0,
ID4082 ? ID4106,61,4082,4106,10.751441750712388,1.8956369249238079,3.2789391197020397,3.2789391197020397,21.5,805.305386113578,215.60787931936005,0.0,
ID6458 ? ID6475,61,6458,6475,15.71787953828832,2.20789628488329,3.9645781034415655,3.9645781034415655,54.5,811.2467448714838,216.90634835216406,0.0,
ID4737 ? ID4865,61,4737,4865,37.67871253146985,2.632431475138959,6.138298830414649,6.138298830414649,31.5,812.3229323230964,210.91101820071637,0.0,
ID5353 ? ID5461,61,5353,5461,2.3198291969534184,0.22312467285088125,1.523098551293848,1.523098551293848,39.5,809.7472925736995,214.40016646140083,0.0,
ID13068 ? ID13324,61,13068,13324,45.63466228555822,1.278013462086232,6.7553432396554225,6.7553432396554225,132.5,832.9801174657708,190.20631190911507,0.0,
ID16401 ? ID16379,61,16401,16379,5.401666405688211,2.7868753760399874,2.3241485334823615,2.3241485334823615,169.5,834.5967412679029,184.49175782857844,0.0,
ID10538 ? ID10553,61,10538,10553,11.424936336871665,2.479877953156555,3.3800793388427537,3.3800793388427537,104.5,822.8319900452346,200.34512607835245,0.0,
ID2409 ? ID2396,61,2409,2396,2.694106928390774,NaN,1.6413734883903706,1.6413734883903706,0.5,806.6982508793274,193.18996256905132,0.0,
ID5309 ? ID5353,61,5309,5353,9.632557670635217,1.7830029531985347,3.103636201399129,3.103636201399129,38.5,809.9054689043503,216.6953914583215,0.0,
ID15676 ? ID15725,61,15676,15725,4.260906490773682,2.689655650993493,2.064196330481595,2.064196330481595,161.5,832.9340244120771,185.8600283426863,0.0,
ID10484 ? ID10538,61,10484,10538,8.632103147577919,1.634793562714827,2.938044102388172,2.938044102388172,103.5,822.5890644734459,199.32638331665072,0.0,
ID15014 ? ID15152,61,15014,15152,0.8563508659879777,2.3350272032015127,0.925392276814529,0.925392276814529,155.5,830.7704975122047,184.89432682106707,0.0,
ID16379 ? ID16444,61,16379,16444,17.84115494796685,2.7619167571594083,4.223879135103992,4.223879135103992,170.5,834.2643189226028,183.42344303104574,0.0,
ID12790 ? ID12962,61,12790,12962,197.28682202147957,1.3471415706500065,7.022941371346474,14.045882742692948,129.0,833.3809934177937,190.11167509623834,0.0,
ID16456 ? ID16478,63,16456,16478,38.479019369365986,2.765540956742174,6.203145925203274,6.203145925203274,166.5,871.1130282712379,1078.596976760261,0.0,
ID9193 ? ID9389,63,9193,9389,7.118317464850041,2.7849414352053286,2.668017515843935,2.668017515843935,84.5,855.2863842576414,1097.8729182339985,0.0,
ID11888 ? ID11852,63,11888,11852,9.643965495584617,1.959672539956894,3.105473473656572,3.105473473656572,114.5,867.6187117395095,1071.6722410224643,0.0,
ID10939 ? ID11009,63,10939,11009,40.52948171481111,3.0008632628035774,6.366276911571717,6.366276911571717,103.5,861.8282541149359,1075.6870768923914,0.0,
ID9472 ? ID9602,63,9472,9602,320.32384628698634,1.945691292084065,17.89759330991143,17.89759330991143,89.5,861.1065506339353,1082.8050626961901,0.0,
ID12917 ? ID12930,63,12917,12930,1.4766439177760473,0.056546948856602955,1.21517238191791,1.21517238191791,124.5,865.9506178042453,1078.8774826274703,0.0,
ID13277 ? ID13365,63,13277,13365,34.23903433722436,1.7311221461286366,5.851413020563867,5.851413020563867,131.5,865.523437715374,1075.8481557988919,0.0,
ID17384 ? ID17388,63,17384,17388,9.760544233038281,2.139460079962391,3.1241869715236765,3.1241869715236765,178.5,862.2729497810308,1081.9708555343718,0.0,
ID6940 ? ID6847,63,6940,6847,0.5968221690397635,0.9413351465103613,0.7725426648669725,0.7725426648669725,53.5,854.7531696702708,1082.4049636673224,0.0,
ID6282 ? ID6341,63,6282,6341,43.73969734483171,2.7941584604771497,6.613599424279619,6.613599424279619,48.5,851.6424024134378,1081.7893684948497,0.0,
ID2872 ? ID2970,63,2872,2970,98.31456504936484,1.229958471378122,9.915370141823493,9.915370141823493,4.5,852.2892607779534,1056.6171327947773,0.0,
ID5183 ? ID5205,63,5183,5205,44.2093087611631,2.2547089367546924,6.649008103556733,6.649008103556733,33.5,854.7642722139717,1074.5147611453253,0.0,
ID8091 ? ID8178,63,8091,8178,397.20308859444714,3.0973730980322345,19.92995455575469,19.92995455575469,73.5,858.1675881389058,1082.6164648658432,0.0,
ID16199 ? ID16296,63,16199,16296,21.40688625544126,1.622972091674359,4.6267576395831735,4.6267576395831735,164.5,863.0776363438016,1080.201221073909,0.0,
ID16693 ? ID16754,63,16693,16754,237.73793032046808,3.056021824462411,15.418752553967137,15.418752553967137,170.5,866.721719213793,1085.9650745836434,0.0,
ID3588 ? ID3743,63,3588,3743,153.0870038752878,1.46693534391957,12.3728333002303,12.3728333002303,12.5,847.346767688678,1056.1156747939613,0.0,
ID4145 ? ID4382,63,4145,4382,47.710429502037016,2.314198827489726,6.9072736663633805,6.9072736663633805,19.5,850.9894201781595,1064.6255543437671,0.0,
ID10397 ? ID10626,63,10397,10626,0.6800525504488031,0.34554493389816177,0.8246529878978206,0.8246529878978206,99.5,864.117736618356,1073.9372545243114,0.0,
ID5684 ? ID5750,63,5684,5750,26.568440853792104,2.92135558354078,5.154458347274921,5.154458347274921,39.5,851.437975241229,1079.154231751596,0.0,
ID9602 ? ID9672,63,9602,9672,244.3566748428223,3.1032094262171803,15.631912066117257,15.631912066117257,90.5,861.0691129276685,1083.98190563678,0.0,
ID12369 ? ID12483,63,12369,12483,5.991924318388735,2.7263381278934795,2.447840746124783,2.447840746124783,119.5,864.6664418134296,1073.9302367252171,0.0,
ID7473 ? ID7478,63,7473,7478,37.52767619284273,2.6461315429733774,6.125983691852496,6.125983691852496,63.5,854.2403820278719,1077.6115809581183,0.0,
ID4382 ? ID4452,63,4382,4452,18.379079447849776,2.9634706004359423,4.2870828599234905,4.2870828599234905,20.5,849.8022371220438,1065.3612206173236,0.0,
ID15521 ? ID15614,63,15521,15614,30.849833154256135,2.7333997815889735,5.554262611207372,5.554262611207372,156.5,861.2316789141124,1093.719430814604,0.0,
ID6748 ? ID6940,63,6748,6940,2.587815396728524,2.5446399713589405,1.6086688275492018,1.6086688275492018,52.5,854.0942621048907,1081.551843539739,0.0,
ID13758 ? ID13899,63,13758,13899,10.393729901232247,2.593520732831597,3.2239308152056,3.2239308152056,136.5,863.8872635166838,1074.6100917852305,0.0,
ID8786 ? ID8752,63,8786,8752,0.20273159231107635,1.8819387309279902,0.4502572512587403,0.4502572512587403,80.5,855.5348540043173,1098.6273682750125,0.0,
ID13643 ? ID13564,63,13643,13564,316.0789939409953,2.8422588728718132,17.778610573973303,17.778610573973303,133.5,865.9502660324413,1083.1184269053538,0.0,
ID11413 ? ID11540,63,11413,11540,23.86118150089673,1.7791897104140737,4.884790834917779,4.884790834917779,108.5,859.3687665878538,1075.6279105184844,0.0,
ID16478 ? ID16541,63,16478,16541,210.99511359328926,0.7534928674880055,14.52567084830471,14.52567084830471,167.5,866.7130111673766,1087.3070443702659,0.0,
ID3968 ? ID4008,63,3968,4008,17.661616216852604,1.9724668256096887,4.2025725712773365,4.2025725712773365,17.5,853.3265199904173,1064.0112762779481,0.0,
ID10246 ? ID10340,63,10246,10340,36.52537553690259,3.0299687560412267,6.043622716293811,6.043622716293811,97.5,863.9082857234885,1073.7626542737517,0.0,
ID16091 ? ID16199,63,16091,16199,10.923015816588121,0.9890735672914239,3.3049986106786977,3.3049986106786977,163.5,862.5058868136118,1082.913570240422,0.0,
ID2922 ? ID2966,63,2922,2966,19.648112430352715,NaN,4.432619138878583,4.432619138878583,0.5,851.9650927153709,1046.4774130425994,0.0,
ID14889 ? ID14993,63,14889,14993,31.380479804373323,2.514922115601511,5.601828255522774,5.601828255522774,149.5,865.3381032133419,1074.7537052766515,0.0,
ID16722 ? ID16693,63,16722,16693,773.4447612118121,2.9439587305289225,27.81087487318247,27.81087487318247,169.5,863.6397224417491,1091.4127314295586,0.0,
ID15375 ? ID15381,63,15375,15381,47.959029773584895,2.207674215187489,6.925245827664524,6.925245827664524,154.5,863.8700783004133,1093.3234896953309,0.0,
ID10091 ? ID10245,63,10091,10245,3.54905298245016,1.4977407470458524,1.8838930390152622,1.8838930390152622,93.5,865.8199969256411,1074.2957909777188,0.0,
ID3804 ? ID3992,63,3804,3992,72.80946687722891,2.058678613016543,8.532846352608777,8.532846352608777,15.5,853.4840249063049,1062.3796390506766,0.0,
ID11753 ? ID11758,63,11753,11758,11.325636860160206,2.4288236186406174,3.3653583553850854,3.3653583553850854,112.5,865.9722292864697,1071.9471137631879,0.0,
ID7478 ? ID7477,63,7478,7477,25.23016956863841,0.8398142322758916,5.022964221317768,5.022964221317768,64.5,853.6917895051682,1082.6771263924247,0.0,
ID10196 ? ID10199,63,10196,10199,0.9625627970483956,1.61297382998249,0.9811028473347714,0.9811028473347714,95.5,863.4511984450185,1072.9927298797456,0.0,
ID11691 ? ID11683,63,11691,11683,6.303186876657113,1.6843396339833847,2.510614840364231,2.510614840364231,110.5,863.052052053846,1072.721730418046,0.0,
ID12624 ? ID12917,63,12624,12917,412.3373997218929,2.9878924702062815,20.306092674906537,20.306092674906537,123.5,861.4088895263113,1088.6316713001333,0.0,
ID17123 ? ID17229,63,17123,17229,19.362993045954845,3.1276815397156863,4.400340105713972,4.400340105713972,175.5,864.691326964878,1095.247692335006,0.0,
ID2912 ? ID2872,63,2912,2872,82.38595746972275,0.7004232672827693,9.076671056600143,9.076671056600143,3.5,854.5216541831696,1049.1851904164641,0.0,
ID5750 ? ID5781,63,5750,5781,27.86030188594001,2.4690633706684815,5.278285885203643,5.278285885203643,40.5,853.1352807911928,1079.4460149191443,0.0,
ID8529 ? ID8730,63,8529,8730,16.476555032653067,2.345095748092877,4.0591323004618935,4.0591323004618935,76.5,861.4302988243815,1070.8265422612994,0.0,
ID14585 ? ID14661,63,14585,14661,31.25004554571,2.7799764966074405,5.590174017480136,5.590174017480136,145.5,866.55235129065,1074.173322534689,0.0,
ID2845 ? ID2863,63,2845,2863,164.37762531324518,3.133566750258779,12.820983788822337,12.820983788822337,6.5,853.3365118229893,1060.0824788362643,0.0,
ID4561 ? ID4709,63,4561,4709,5.395813607840744,0.1575451902951963,2.322889064901883,2.322889064901883,26.5,853.98327354667,1069.5931051118628,0.0,
ID9389 ? ID9466,63,9389,9466,7.806794286739396,2.620404329267819,2.7940641164331566,2.7940641164331566,85.5,854.6232729409915,1098.116098767434,0.0,
ID10626 ? ID10794,63,10626,10794,0.7455725357245209,1.9521807461515153,0.8634654224255427,0.8634654224255427,100.5,863.761547979289,1073.625774788773,0.0,
ID13564 ? ID13805,63,13564,13805,4.969662330380171,1.138026514242764,2.2292739469119023,2.2292739469119023,134.5,863.9917650604609,1073.913140364227,0.0,
